2025-12-14 15:35:29,894 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 13:00:25,301 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 13:00:25,302 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 13:00:25,304 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 13:00:25,304 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 13:05:33,775 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 13:05:33,776 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 13:05:33,776 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 13:05:33,776 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 13:05:34,294 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 13:05:34,294 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 13:05:34,296 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 13:05:34,298 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 13:05:34,298 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 13:05:46,244 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 13:05:46,244 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 13:05:46,245 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 13:05:46,245 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 13:05:46,770 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 13:05:46,770 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 13:05:46,771 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 13:05:46,774 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 13:05:46,774 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 13:24:37,605 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 13:24:37,605 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 13:24:37,606 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 13:24:37,606 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 13:24:38,253 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 13:24:38,254 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 13:24:38,255 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 13:24:38,257 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 13:24:38,257 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 13:25:03,431 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 13:25:03,432 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 13:25:03,432 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 13:25:03,432 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 13:25:03,433 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 13:25:03,433 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 13:25:03,434 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 13:25:03,434 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 13:25:03,976 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 13:25:03,976 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 13:25:03,978 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 13:25:03,978 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 13:25:05,071 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 13:25:05,071 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 13:25:05,072 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 13:25:05,072 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 13:25:05,075 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 13:25:05,079 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 13:25:05,081 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 13:25:05,081 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 13:25:05,084 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 13:25:05,084 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 13:25:05,801 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 13:25:05,802 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 13:25:05,805 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 13:25:05,811 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 13:25:05,811 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 13:36:49,373 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 13:36:49,374 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 13:36:49,375 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 13:36:49,375 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 13:36:49,650 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 13:36:49,650 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 13:36:49,651 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 13:36:49,651 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 13:36:50,032 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 13:36:50,032 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 13:36:50,033 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 13:36:50,035 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 13:36:50,035 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 13:36:50,160 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 13:36:50,160 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 13:36:50,160 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 13:36:50,161 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 13:36:50,230 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 13:36:50,230 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 13:36:50,231 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 13:36:50,233 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 13:36:50,233 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 13:36:50,898 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 13:36:50,898 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 13:36:50,900 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 13:36:50,902 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 13:36:50,902 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 13:54:58,387 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 13:54:58,388 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 13:54:58,389 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 13:54:58,389 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 13:54:58,881 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 13:54:58,881 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 13:54:58,882 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 13:54:58,882 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 13:54:59,111 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 13:54:59,111 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 13:54:59,113 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 13:54:59,115 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 13:54:59,115 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 13:54:59,554 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 13:54:59,554 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 13:54:59,556 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 13:54:59,558 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 13:54:59,558 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 13:54:59,727 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 13:54:59,727 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 13:54:59,728 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 13:54:59,728 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 13:55:00,443 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 13:55:00,443 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 13:55:00,446 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 13:55:00,448 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 13:55:00,448 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 13:55:14,572 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 13:55:14,572 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 13:55:14,573 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 13:55:14,573 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 13:55:14,623 | INFO | knowledgebase-server | Loaded embedding model: sentence-transformers/all-MiniLM-L6-v2
2026-01-02 13:55:14,624 | INFO | knowledgebase-server | Loading existing embeddings from data\vectordb\embeddings.pkl
2026-01-02 13:55:14,624 | INFO | knowledgebase-server | Loaded 277 document chunks
2026-01-02 13:55:14,624 | INFO | knowledgebase-server | Vector database initialized successfully
2026-01-02 13:55:15,273 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 13:55:15,274 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 13:55:15,276 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 13:55:15,278 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 13:55:15,278 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
2026-01-02 13:55:15,305 | INFO | knowledgebase-server | ✅ MultiProviderLLM initialized
2026-01-02 13:55:15,305 | INFO | knowledgebase-server |    LLM Status: {'bedrock': {'available': True, 'model': 'meta.llama3-8b-instruct-v1:0', 'failures': 0}, 'groq': {'available': True, 'model': 'llama-3.3-70b-versatile', 'failures': 0}, 'google': {'available': True, 'model': 'gemini-2.5-pro', 'failures': 0}}
2026-01-02 13:55:15,307 | INFO | knowledgebase-server | ✅ SmartVisualizationTool initialized (auto-detect charts)
2026-01-02 13:55:15,308 | INFO | knowledgebase-server | Starting Knowledge Base MCP Server (stdio)...
2026-01-02 13:55:15,309 | INFO | knowledgebase-server | Architecture: Schema-Driven Visualization + Multi-Provider LLM
